name,code,year_month,total_flights
United Air Lines Inc.,UA,2003/7,338
United Air Lines Inc.,UA,2003/7,642
United Air Lines Inc.,UA,2003/7,66
United Air Lines Inc.,UA,2003/7,1924
United Air Lines Inc.,UA,2003/7,343
United Air Lines Inc.,UA,2003/7,382
United Air Lines Inc.,UA,2003/7,1021
United Air Lines Inc.,UA,2003/7,3202
United Air Lines Inc.,UA,2003/7,624
United Air Lines Inc.,UA,2003/7,543
United Air Lines Inc.,UA,2003/7,340
United Air Lines Inc.,UA,2003/7,623
United Air Lines Inc.,UA,2003/7,10642
United Air Lines Inc.,UA,2003/7,870
United Air Lines Inc.,UA,2003/7,688
United Air Lines Inc.,UA,2003/7,502
United Air Lines Inc.,UA,2003/7,696
United Air Lines Inc.,UA,2003/7,1205
United Air Lines Inc.,UA,2003/7,4120
United Air Lines Inc.,UA,2003/7,309
United Air Lines Inc.,UA,2003/7,248
US Airways Inc.,US,2003/7,202
US Airways Inc.,US,2003/7,1546
US Airways Inc.,US,2003/7,425
US Airways Inc.,US,2003/7,7160
US Airways Inc.,US,2003/7,1926
US Airways Inc.,US,2003/7,336
US Airways Inc.,US,2003/7,280
US Airways Inc.,US,2003/7,86
US Airways Inc.,US,2003/7,321
US Airways Inc.,US,2003/7,573
US Airways Inc.,US,2003/7,118
US Airways Inc.,US,2003/7,280
US Airways Inc.,US,2003/7,330
US Airways Inc.,US,2003/7,350
US Airways Inc.,US,2003/7,1315
US Airways Inc.,US,2003/7,817
US Airways Inc.,US,2003/7,308
US Airways Inc.,US,2003/7,183
US Airways Inc.,US,2003/7,520
US Airways Inc.,US,2003/7,5330
US Airways Inc.,US,2003/7,241
US Airways Inc.,US,2003/7,211
US Airways Inc.,US,2003/7,241
US Airways Inc.,US,2003/7,289
US Airways Inc.,US,2003/7,701
Southwest Airlines Co.,WN,2003/7,4658
Southwest Airlines Co.,WN,2003/7,481
Southwest Airlines Co.,WN,2003/7,1085
Southwest Airlines Co.,WN,2003/7,163
Southwest Airlines Co.,WN,2003/7,5161
Southwest Airlines Co.,WN,2003/7,3354
Southwest Airlines Co.,WN,2003/7,1968
Southwest Airlines Co.,WN,2003/7,3880
Southwest Airlines Co.,WN,2003/7,1041
Southwest Airlines Co.,WN,2003/7,5313
Southwest Airlines Co.,WN,2003/7,2395
Southwest Airlines Co.,WN,2003/7,1179
Southwest Airlines Co.,WN,2003/7,1159
Southwest Airlines Co.,WN,2003/7,1736
American Airlines Inc.,AA,2003/8,771
American Airlines Inc.,AA,2003/8,1322
American Airlines Inc.,AA,2003/8,618
American Airlines Inc.,AA,2003/8,240
American Airlines Inc.,AA,2003/8,980
American Airlines Inc.,AA,2003/8,786
American Airlines Inc.,AA,2003/8,12846
American Airlines Inc.,AA,2003/8,588
American Airlines Inc.,AA,2003/8,910
American Airlines Inc.,AA,2003/8,741
American Airlines Inc.,AA,2003/8,464
American Airlines Inc.,AA,2003/8,394
American Airlines Inc.,AA,2003/8,1229
American Airlines Inc.,AA,2003/8,759
American Airlines Inc.,AA,2003/8,2590
American Airlines Inc.,AA,2003/8,2001
American Airlines Inc.,AA,2003/8,1082
American Airlines Inc.,AA,2003/8,211
American Airlines Inc.,AA,2003/8,3314
American Airlines Inc.,AA,2003/8,689
American Airlines Inc.,AA,2003/8,7902
American Airlines Inc.,AA,2003/8,267
American Airlines Inc.,AA,2003/8,781
American Airlines Inc.,AA,2003/8,473
American Airlines Inc.,AA,2003/8,637
American Airlines Inc.,AA,2003/8,663
American Airlines Inc.,AA,2003/8,1068
American Airlines Inc.,AA,2003/8,272
American Airlines Inc.,AA,2003/8,547
Alaska Airlines Inc.,AS,2003/8,62
Alaska Airlines Inc.,AS,2003/8,31
Alaska Airlines Inc.,AS,2003/8,186
Alaska Airlines Inc.,AS,2003/8,62
Alaska Airlines Inc.,AS,2003/8,62
Alaska Airlines Inc.,AS,2003/8,367
Alaska Airlines Inc.,AS,2003/8,759
Alaska Airlines Inc.,AS,2003/8,31
Alaska Airlines Inc.,AS,2003/8,31
Alaska Airlines Inc.,AS,2003/8,31
Alaska Airlines Inc.,AS,2003/8,1360
Alaska Airlines Inc.,AS,2003/8,248
Alaska Airlines Inc.,AS,2003/8,392
Alaska Airlines Inc.,AS,2003/8,4584
Alaska Airlines Inc.,AS,2003/8,388
JetBlue Airways,B6,2003/8,93
JetBlue Airways,B6,2003/8,31
JetBlue Airways,B6,2003/8,403
JetBlue Airways,B6,2003/8,217
JetBlue Airways,B6,2003/8,2315
JetBlue Airways,B6,2003/8,186
JetBlue Airways,B6,2003/8,248
JetBlue Airways,B6,2003/8,62
JetBlue Airways,B6,2003/8,31
JetBlue Airways,B6,2003/8,62
JetBlue Airways,B6,2003/8,155
Continental Air Lines Inc.,CO,2003/8,376
Continental Air Lines Inc.,CO,2003/8,571
Continental Air Lines Inc.,CO,2003/8,264
Continental Air Lines Inc.,CO,2003/8,47
Continental Air Lines Inc.,CO,2003/8,323
Continental Air Lines Inc.,CO,2003/8,390
Continental Air Lines Inc.,CO,2003/8,333
Continental Air Lines Inc.,CO,2003/8,265
Continental Air Lines Inc.,CO,2003/8,4791
Continental Air Lines Inc.,CO,2003/8,366
Continental Air Lines Inc.,CO,2003/8,37
Continental Air Lines Inc.,CO,2003/8,7391
Continental Air Lines Inc.,CO,2003/8,31
Continental Air Lines Inc.,CO,2003/8,521
Continental Air Lines Inc.,CO,2003/8,572
Continental Air Lines Inc.,CO,2003/8,300
Continental Air Lines Inc.,CO,2003/8,490
Continental Air Lines Inc.,CO,2003/8,77
Continental Air Lines Inc.,CO,2003/8,301
Continental Air Lines Inc.,CO,2003/8,265
Continental Air Lines Inc.,CO,2003/8,441
Continental Air Lines Inc.,CO,2003/8,119
Continental Air Lines Inc.,CO,2003/8,173
Continental Air Lines Inc.,CO,2003/8,339
Continental Air Lines Inc.,CO,2003/8,268
Continental Air Lines Inc.,CO,2003/8,393
Continental Air Lines Inc.,CO,2003/8,395
Continental Air Lines Inc.,CO,2003/8,122
Continental Air Lines Inc.,CO,2003/8,372
Atlantic Coast Airlines,DH,2003/8,873
Atlantic Coast Airlines,DH,2003/8,278
Atlantic Coast Airlines,DH,2003/8,31
Atlantic Coast Airlines,DH,2003/8,152
Atlantic Coast Airlines,DH,2003/8,243
Atlantic Coast Airlines,DH,2003/8,4615
Atlantic Coast Airlines,DH,2003/8,445
Atlantic Coast Airlines,DH,2003/8,164
Atlantic Coast Airlines,DH,2003/8,57
Atlantic Coast Airlines,DH,2003/8,4146
Atlantic Coast Airlines,DH,2003/8,361
Delta Air Lines Inc.,DL,2003/8,16398
Delta Air Lines Inc.,DL,2003/8,1488
Delta Air Lines Inc.,DL,2003/8,419
Delta Air Lines Inc.,DL,2003/8,209
Delta Air Lines Inc.,DL,2003/8,1034
Delta Air Lines Inc.,DL,2003/8,491
Delta Air Lines Inc.,DL,2003/8,1784
Delta Air Lines Inc.,DL,2003/8,211
Delta Air Lines Inc.,DL,2003/8,653
Delta Air Lines Inc.,DL,2003/8,924
Delta Air Lines Inc.,DL,2003/8,420
Delta Air Lines Inc.,DL,2003/8,241
Delta Air Lines Inc.,DL,2003/8,895
Delta Air Lines Inc.,DL,2003/8,718
Delta Air Lines Inc.,DL,2003/8,1169
Delta Air Lines Inc.,DL,2003/8,1996
Delta Air Lines Inc.,DL,2003/8,1324
Delta Air Lines Inc.,DL,2003/8,123
Delta Air Lines Inc.,DL,2003/8,340
Delta Air Lines Inc.,DL,2003/8,327
Delta Air Lines Inc.,DL,2003/8,499
Delta Air Lines Inc.,DL,2003/8,371
Delta Air Lines Inc.,DL,2003/8,444
Delta Air Lines Inc.,DL,2003/8,274
Delta Air Lines Inc.,DL,2003/8,460
Delta Air Lines Inc.,DL,2003/8,495
Delta Air Lines Inc.,DL,2003/8,549
Delta Air Lines Inc.,DL,2003/8,3579
Delta Air Lines Inc.,DL,2003/8,920
Atlantic Southeast Airlines,EV,2003/8,7505
Atlantic Southeast Airlines,EV,2003/8,31
Atlantic Southeast Airlines,EV,2003/8,32
Atlantic Southeast Airlines,EV,2003/8,124
Atlantic Southeast Airlines,EV,2003/8,3283
Atlantic Southeast Airlines,EV,2003/8,63
Atlantic Southeast Airlines,EV,2003/8,32
Atlantic Southeast Airlines,EV,2003/8,156
Atlantic Southeast Airlines,EV,2003/8,1
Atlantic Southeast Airlines,EV,2003/8,1
Atlantic Southeast Airlines,EV,2003/8,144
Atlantic Southeast Airlines,EV,2003/8,31
Atlantic Southeast Airlines,EV,2003/8,62
Atlantic Southeast Airlines,EV,2003/8,1
AirTran Airways Corporation,FL,2003/8,4869
AirTran Airways Corporation,FL,2003/8,396
AirTran Airways Corporation,FL,2003/8,834
AirTran Airways Corporation,FL,2003/8,97
AirTran Airways Corporation,FL,2003/8,184
AirTran Airways Corporation,FL,2003/8,123
AirTran Airways Corporation,FL,2003/8,371
AirTran Airways Corporation,FL,2003/8,185
AirTran Airways Corporation,FL,2003/8,428
AirTran Airways Corporation,FL,2003/8,722
AirTran Airways Corporation,FL,2003/8,247
AirTran Airways Corporation,FL,2003/8,127
AirTran Airways Corporation,FL,2003/8,154
AirTran Airways Corporation,FL,2003/8,398
AirTran Airways Corporation,FL,2003/8,468
America West Airlines Inc.,HP,2003/8,155
America West Airlines Inc.,HP,2003/8,155
America West Airlines Inc.,HP,2003/8,155
America West Airlines Inc.,HP,2003/8,93
America West Airlines Inc.,HP,2003/8,305
America West Airlines Inc.,HP,2003/8,300
America West Airlines Inc.,HP,2003/8,155
America West Airlines Inc.,HP,2003/8,186
America West Airlines Inc.,HP,2003/8,67
America West Airlines Inc.,HP,2003/8,93
America West Airlines Inc.,HP,2003/8,155
America West Airlines Inc.,HP,2003/8,217
America West Airlines Inc.,HP,2003/8,2506
America West Airlines Inc.,HP,2003/8,527
America West Airlines Inc.,HP,2003/8,93
America West Airlines Inc.,HP,2003/8,93
America West Airlines Inc.,HP,2003/8,186
America West Airlines Inc.,HP,2003/8,243
America West Airlines Inc.,HP,2003/8,186
America West Airlines Inc.,HP,2003/8,186
America West Airlines Inc.,HP,2003/8,5891
America West Airlines Inc.,HP,2003/8,372
America West Airlines Inc.,HP,2003/8,279
America West Airlines Inc.,HP,2003/8,398
America West Airlines Inc.,HP,2003/8,150
America West Airlines Inc.,HP,2003/8,62
American Eagle Airlines Inc.,MQ,2003/8,1995
American Eagle Airlines Inc.,MQ,2003/8,211
American Eagle Airlines Inc.,MQ,2003/8,83
American Eagle Airlines Inc.,MQ,2003/8,798
American Eagle Airlines Inc.,MQ,2003/8,5853
American Eagle Airlines Inc.,MQ,2003/8,138
American Eagle Airlines Inc.,MQ,2003/8,297
American Eagle Airlines Inc.,MQ,2003/8,145
American Eagle Airlines Inc.,MQ,2003/8,77
American Eagle Airlines Inc.,MQ,2003/8,409
American Eagle Airlines Inc.,MQ,2003/8,1899
American Eagle Airlines Inc.,MQ,2003/8,1415
American Eagle Airlines Inc.,MQ,2003/8,30
American Eagle Airlines Inc.,MQ,2003/8,5808
American Eagle Airlines Inc.,MQ,2003/8,297
American Eagle Airlines Inc.,MQ,2003/8,856
American Eagle Airlines Inc.,MQ,2003/8,144
Northwest Airlines Inc.,NW,2003/8,389
Northwest Airlines Inc.,NW,2003/8,483
Northwest Airlines Inc.,NW,2003/8,392
Northwest Airlines Inc.,NW,2003/8,211
Northwest Airlines Inc.,NW,2003/8,622
Northwest Airlines Inc.,NW,2003/8,401
Northwest Airlines Inc.,NW,2003/8,454
Northwest Airlines Inc.,NW,2003/8,9548
Northwest Airlines Inc.,NW,2003/8,510
Northwest Airlines Inc.,NW,2003/8,124
Northwest Airlines Inc.,NW,2003/8,212
Northwest Airlines Inc.,NW,2003/8,400
Northwest Airlines Inc.,NW,2003/8,93
Northwest Airlines Inc.,NW,2003/8,341
Northwest Airlines Inc.,NW,2003/8,553
Northwest Airlines Inc.,NW,2003/8,604
Northwest Airlines Inc.,NW,2003/8,434
Northwest Airlines Inc.,NW,2003/8,359
Northwest Airlines Inc.,NW,2003/8,170
Northwest Airlines Inc.,NW,2003/8,10132
Northwest Airlines Inc.,NW,2003/8,694
Northwest Airlines Inc.,NW,2003/8,217
Northwest Airlines Inc.,NW,2003/8,510
Northwest Airlines Inc.,NW,2003/8,335
Northwest Airlines Inc.,NW,2003/8,217
Northwest Airlines Inc.,NW,2003/8,496
Northwest Airlines Inc.,NW,2003/8,341
Northwest Airlines Inc.,NW,2003/8,123
Northwest Airlines Inc.,NW,2003/8,279
SkyWest Airlines Inc.,OO,2003/8,2238
SkyWest Airlines Inc.,OO,2003/8,1851
SkyWest Airlines Inc.,OO,2003/8,368
SkyWest Airlines Inc.,OO,2003/8,183
SkyWest Airlines Inc.,OO,2003/8,4058
SkyWest Airlines Inc.,OO,2003/8,93
SkyWest Airlines Inc.,OO,2003/8,572
SkyWest Airlines Inc.,OO,2003/8,585
SkyWest Airlines Inc.,OO,2003/8,630
SkyWest Airlines Inc.,OO,2003/8,372
SkyWest Airlines Inc.,OO,2003/8,2799
SkyWest Airlines Inc.,OO,2003/8,5164
ExpressJet Airlines Inc.,RU,2003/8,152
ExpressJet Airlines Inc.,RU,2003/8,20
ExpressJet Airlines Inc.,RU,2003/8,134
ExpressJet Airlines Inc.,RU,2003/8,365
ExpressJet Airlines Inc.,RU,2003/8,272
ExpressJet Airlines Inc.,RU,2003/8,167
ExpressJet Airlines Inc.,RU,2003/8,157
ExpressJet Airlines Inc.,RU,2003/8,4203
ExpressJet Airlines Inc.,RU,2003/8,295
ExpressJet Airlines Inc.,RU,2003/8,6153
ExpressJet Airlines Inc.,RU,2003/8,51
ExpressJet Airlines Inc.,RU,2003/8,137
ExpressJet Airlines Inc.,RU,2003/8,128
ExpressJet Airlines Inc.,RU,2003/8,41
ExpressJet Airlines Inc.,RU,2003/8,106
ExpressJet Airlines Inc.,RU,2003/8,194
ExpressJet Airlines Inc.,RU,2003/8,108
ExpressJet Airlines Inc.,RU,2003/8,30
ExpressJet Airlines Inc.,RU,2003/8,24
ATA Airlines d/b/a ATA,TZ,2003/8,94
ATA Airlines d/b/a ATA,TZ,2003/8,110
ATA Airlines d/b/a ATA,TZ,2003/8,81
ATA Airlines d/b/a ATA,TZ,2003/8,112
ATA Airlines d/b/a ATA,TZ,2003/8,140
ATA Airlines d/b/a ATA,TZ,2003/8,85
ATA Airlines d/b/a ATA,TZ,2003/8,116
ATA Airlines d/b/a ATA,TZ,2003/8,170
ATA Airlines d/b/a ATA,TZ,2003/8,299
ATA Airlines d/b/a ATA,TZ,2003/8,302
ATA Airlines d/b/a ATA,TZ,2003/8,227
ATA Airlines d/b/a ATA,TZ,2003/8,2215
ATA Airlines d/b/a ATA,TZ,2003/8,61
ATA Airlines d/b/a ATA,TZ,2003/8,140
ATA Airlines d/b/a ATA,TZ,2003/8,93
ATA Airlines d/b/a ATA,TZ,2003/8,132
ATA Airlines d/b/a ATA,TZ,2003/8,86
ATA Airlines d/b/a ATA,TZ,2003/8,262
United Air Lines Inc.,UA,2003/8,396
United Air Lines Inc.,UA,2003/8,884
United Air Lines Inc.,UA,2003/8,511
United Air Lines Inc.,UA,2003/8,215
United Air Lines Inc.,UA,2003/8,404
United Air Lines Inc.,UA,2003/8,7421
United Air Lines Inc.,UA,2003/8,483
United Air Lines Inc.,UA,2003/8,339
United Air Lines Inc.,UA,2003/8,642
United Air Lines Inc.,UA,2003/8,62
United Air Lines Inc.,UA,2003/8,1895
United Air Lines Inc.,UA,2003/8,337
United Air Lines Inc.,UA,2003/8,386
United Air Lines Inc.,UA,2003/8,992
United Air Lines Inc.,UA,2003/8,3130
United Air Lines Inc.,UA,2003/8,618
United Air Lines Inc.,UA,2003/8,546
United Air Lines Inc.,UA,2003/8,341
United Air Lines Inc.,UA,2003/8,611
United Air Lines Inc.,UA,2003/8,10503
United Air Lines Inc.,UA,2003/8,841
United Air Lines Inc.,UA,2003/8,686
United Air Lines Inc.,UA,2003/8,503
United Air Lines Inc.,UA,2003/8,691
United Air Lines Inc.,UA,2003/8,1195
United Air Lines Inc.,UA,2003/8,4101
United Air Lines Inc.,UA,2003/8,307
United Air Lines Inc.,UA,2003/8,248
US Airways Inc.,US,2003/8,201
US Airways Inc.,US,2003/8,1559
US Airways Inc.,US,2003/8,426
US Airways Inc.,US,2003/8,7158
US Airways Inc.,US,2003/8,1950
US Airways Inc.,US,2003/8,334
US Airways Inc.,US,2003/8,278
US Airways Inc.,US,2003/8,88
US Airways Inc.,US,2003/8,317
US Airways Inc.,US,2003/8,570
US Airways Inc.,US,2003/8,118
US Airways Inc.,US,2003/8,278
US Airways Inc.,US,2003/8,328
US Airways Inc.,US,2003/8,349
US Airways Inc.,US,2003/8,1337
US Airways Inc.,US,2003/8,815
US Airways Inc.,US,2003/8,308
US Airways Inc.,US,2003/8,184
US Airways Inc.,US,2003/8,516
US Airways Inc.,US,2003/8,5322
US Airways Inc.,US,2003/8,241
US Airways Inc.,US,2003/8,211
US Airways Inc.,US,2003/8,242
US Airways Inc.,US,2003/8,287
US Airways Inc.,US,2003/8,699
Southwest Airlines Co.,WN,2003/8,4672
Southwest Airlines Co.,WN,2003/8,476
Southwest Airlines Co.,WN,2003/8,1081
Southwest Airlines Co.,WN,2003/8,159
Southwest Airlines Co.,WN,2003/8,5186
Southwest Airlines Co.,WN,2003/8,3348
Southwest Airlines Co.,WN,2003/8,1975
Southwest Airlines Co.,WN,2003/8,3860
Southwest Airlines Co.,WN,2003/8,1039
Southwest Airlines Co.,WN,2003/8,5306
Southwest Airlines Co.,WN,2003/8,2403
Southwest Airlines Co.,WN,2003/8,1179
Southwest Airlines Co.,WN,2003/8,1158
Southwest Airlines Co.,WN,2003/8,1727
American Airlines Inc.,AA,2003/9,749
American Airlines Inc.,AA,2003/9,1249
American Airlines Inc.,AA,2003/9,574
American Airlines Inc.,AA,2003/9,207
American Airlines Inc.,AA,2003/9,938
American Airlines Inc.,AA,2003/9,756
American Airlines Inc.,AA,2003/9,12242
American Airlines Inc.,AA,2003/9,568
American Airlines Inc.,AA,2003/9,835
American Airlines Inc.,AA,2003/9,662
American Airlines Inc.,AA,2003/9,413
American Airlines Inc.,AA,2003/9,385
American Airlines Inc.,AA,2003/9,1143
American Airlines Inc.,AA,2003/9,737
American Airlines Inc.,AA,2003/9,2426
American Airlines Inc.,AA,2003/9,1855
American Airlines Inc.,AA,2003/9,875
American Airlines Inc.,AA,2003/9,214
American Airlines Inc.,AA,2003/9,3007
American Airlines Inc.,AA,2003/9,671
American Airlines Inc.,AA,2003/9,7576
American Airlines Inc.,AA,2003/9,257
American Airlines Inc.,AA,2003/9,755
American Airlines Inc.,AA,2003/9,466
American Airlines Inc.,AA,2003/9,610
American Airlines Inc.,AA,2003/9,580
American Airlines Inc.,AA,2003/9,971
American Airlines Inc.,AA,2003/9,259
American Airlines Inc.,AA,2003/9,531
Alaska Airlines Inc.,AS,2003/9,60
Alaska Airlines Inc.,AS,2003/9,30
Alaska Airlines Inc.,AS,2003/9,156
Alaska Airlines Inc.,AS,2003/9,60
Alaska Airlines Inc.,AS,2003/9,60
Alaska Airlines Inc.,AS,2003/9,354
Alaska Airlines Inc.,AS,2003/9,677
Alaska Airlines Inc.,AS,2003/9,30
Alaska Airlines Inc.,AS,2003/9,30
Alaska Airlines Inc.,AS,2003/9,29
Alaska Airlines Inc.,AS,2003/9,1245
Alaska Airlines Inc.,AS,2003/9,240
Alaska Airlines Inc.,AS,2003/9,354
Alaska Airlines Inc.,AS,2003/9,3928
Alaska Airlines Inc.,AS,2003/9,357
JetBlue Airways,B6,2003/9,67
JetBlue Airways,B6,2003/9,30
JetBlue Airways,B6,2003/9,436
JetBlue Airways,B6,2003/9,233
JetBlue Airways,B6,2003/9,2134
JetBlue Airways,B6,2003/9,180
JetBlue Airways,B6,2003/9,211
JetBlue Airways,B6,2003/9,88
JetBlue Airways,B6,2003/9,30
JetBlue Airways,B6,2003/9,60
JetBlue Airways,B6,2003/9,150
Continental Air Lines Inc.,CO,2003/9,376
Continental Air Lines Inc.,CO,2003/9,547
Continental Air Lines Inc.,CO,2003/9,241
Continental Air Lines Inc.,CO,2003/9,52
Continental Air Lines Inc.,CO,2003/9,370
Continental Air Lines Inc.,CO,2003/9,307
Continental Air Lines Inc.,CO,2003/9,327
Continental Air Lines Inc.,CO,2003/9,217
Continental Air Lines Inc.,CO,2003/9,4333
Continental Air Lines Inc.,CO,2003/9,317
Continental Air Lines Inc.,CO,2003/9,26
Continental Air Lines Inc.,CO,2003/9,6770
Continental Air Lines Inc.,CO,2003/9,30
Continental Air Lines Inc.,CO,2003/9,479
Continental Air Lines Inc.,CO,2003/9,527
Continental Air Lines Inc.,CO,2003/9,293
Continental Air Lines Inc.,CO,2003/9,416
Continental Air Lines Inc.,CO,2003/9,89
Continental Air Lines Inc.,CO,2003/9,255
Continental Air Lines Inc.,CO,2003/9,176
Continental Air Lines Inc.,CO,2003/9,421
Continental Air Lines Inc.,CO,2003/9,93
Continental Air Lines Inc.,CO,2003/9,156
Continental Air Lines Inc.,CO,2003/9,309
Continental Air Lines Inc.,CO,2003/9,229
Continental Air Lines Inc.,CO,2003/9,350
Continental Air Lines Inc.,CO,2003/9,346
Continental Air Lines Inc.,CO,2003/9,120
Continental Air Lines Inc.,CO,2003/9,318
Atlantic Coast Airlines,DH,2003/9,820
Atlantic Coast Airlines,DH,2003/9,270
Atlantic Coast Airlines,DH,2003/9,30
Atlantic Coast Airlines,DH,2003/9,150
Atlantic Coast Airlines,DH,2003/9,280
Atlantic Coast Airlines,DH,2003/9,4499
Atlantic Coast Airlines,DH,2003/9,436
Atlantic Coast Airlines,DH,2003/9,157
Atlantic Coast Airlines,DH,2003/9,56
Atlantic Coast Airlines,DH,2003/9,3984
Atlantic Coast Airlines,DH,2003/9,377
Delta Air Lines Inc.,DL,2003/9,15855
Delta Air Lines Inc.,DL,2003/9,1440
Delta Air Lines Inc.,DL,2003/9,408
Delta Air Lines Inc.,DL,2003/9,207
Delta Air Lines Inc.,DL,2003/9,1011
Delta Air Lines Inc.,DL,2003/9,505
Delta Air Lines Inc.,DL,2003/9,1635
Delta Air Lines Inc.,DL,2003/9,205
Delta Air Lines Inc.,DL,2003/9,634
Delta Air Lines Inc.,DL,2003/9,917
Delta Air Lines Inc.,DL,2003/9,381
Delta Air Lines Inc.,DL,2003/9,236
Delta Air Lines Inc.,DL,2003/9,859
Delta Air Lines Inc.,DL,2003/9,690
Delta Air Lines Inc.,DL,2003/9,1187
Delta Air Lines Inc.,DL,2003/9,1927
Delta Air Lines Inc.,DL,2003/9,1168
Delta Air Lines Inc.,DL,2003/9,119
Delta Air Lines Inc.,DL,2003/9,327
Delta Air Lines Inc.,DL,2003/9,317
Delta Air Lines Inc.,DL,2003/9,488
Delta Air Lines Inc.,DL,2003/9,360
Delta Air Lines Inc.,DL,2003/9,433
Delta Air Lines Inc.,DL,2003/9,265
Delta Air Lines Inc.,DL,2003/9,445
Delta Air Lines Inc.,DL,2003/9,478
Delta Air Lines Inc.,DL,2003/9,532
Delta Air Lines Inc.,DL,2003/9,3377
Delta Air Lines Inc.,DL,2003/9,938
Atlantic Southeast Airlines,EV,2003/9,7472
Atlantic Southeast Airlines,EV,2003/9,30
Atlantic Southeast Airlines,EV,2003/9,30
Atlantic Southeast Airlines,EV,2003/9,120
Atlantic Southeast Airlines,EV,2003/9,3345
Atlantic Southeast Airlines,EV,2003/9,60
Atlantic Southeast Airlines,EV,2003/9,60
Atlantic Southeast Airlines,EV,2003/9,150
Atlantic Southeast Airlines,EV,2003/9,142
Atlantic Southeast Airlines,EV,2003/9,30
Atlantic Southeast Airlines,EV,2003/9,90
AirTran Airways Corporation,FL,2003/9,4613
AirTran Airways Corporation,FL,2003/9,386
AirTran Airways Corporation,FL,2003/9,808
AirTran Airways Corporation,FL,2003/9,90
AirTran Airways Corporation,FL,2003/9,179
AirTran Airways Corporation,FL,2003/9,118
AirTran Airways Corporation,FL,2003/9,353
AirTran Airways Corporation,FL,2003/9,179
AirTran Airways Corporation,FL,2003/9,414
AirTran Airways Corporation,FL,2003/9,662
AirTran Airways Corporation,FL,2003/9,240
AirTran Airways Corporation,FL,2003/9,120
AirTran Airways Corporation,FL,2003/9,150
AirTran Airways Corporation,FL,2003/9,372
AirTran Airways Corporation,FL,2003/9,369
America West Airlines Inc.,HP,2003/9,150
America West Airlines Inc.,HP,2003/9,179
America West Airlines Inc.,HP,2003/9,150
America West Airlines Inc.,HP,2003/9,91
America West Airlines Inc.,HP,2003/9,296
America West Airlines Inc.,HP,2003/9,290
America West Airlines Inc.,HP,2003/9,150
America West Airlines Inc.,HP,2003/9,180
America West Airlines Inc.,HP,2003/9,64
America West Airlines Inc.,HP,2003/9,74
America West Airlines Inc.,HP,2003/9,148
America West Airlines Inc.,HP,2003/9,210
America West Airlines Inc.,HP,2003/9,2356
America West Airlines Inc.,HP,2003/9,534
America West Airlines Inc.,HP,2003/9,90
America West Airlines Inc.,HP,2003/9,91
America West Airlines Inc.,HP,2003/9,137
America West Airlines Inc.,HP,2003/9,236
America West Airlines Inc.,HP,2003/9,179
America West Airlines Inc.,HP,2003/9,180
America West Airlines Inc.,HP,2003/9,5523
America West Airlines Inc.,HP,2003/9,330
America West Airlines Inc.,HP,2003/9,270
America West Airlines Inc.,HP,2003/9,358
America West Airlines Inc.,HP,2003/9,132
America West Airlines Inc.,HP,2003/9,69
American Eagle Airlines Inc.,MQ,2003/9,1888
American Eagle Airlines Inc.,MQ,2003/9,201
American Eagle Airlines Inc.,MQ,2003/9,86
American Eagle Airlines Inc.,MQ,2003/9,746
